site,latitude,longitude,wmo,name,region,elevation,slope,soilA_field_cap,soilA_perm_wp,lai,soil_base_h,lai_w0,soilAO_w0,soilA_w0,sbase_w0,fire_prob,wind_prob,soilAO_c0,soilAO_n0,soilA_c0,soilA_n0,sbase_c0,sbase_n0,sigma,tmp_lapse_jan,tmp_lapse_feb,tmp_lapse_mar,tmp_lapse_apr,tmp_lapse_may,tmp_lapse_jun,tmp_lapse_jul,tmp_lapse_aug,tmp_lapse_sep,tmp_lapse_oct,tmp_lapse_nov,tmp_lapse_dec,prcp_lapse_jan,prcp_lapse_feb,prcp_lapse_mar,prcp_lapse_apr,prcp_lapse_may,prcp_lapse_jun,prcp_lapse_jul,prcp_lapse_aug,prcp_lapse_sep,prcp_lapse_oct,prcp_lapse_nov,prcp_lapse_dec
851,37.25,-87.75,0,CONUS_37.25_-87.75,USA,21.8,0,14.0,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,6.1,0.12,41.0,3.16,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,37.25,-87.25,0,CONUS_37.25_-87.25,USA,25.2,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,4.9,0.1,33.1,2.56,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,37.25,-86.75,0,CONUS_37.25_-86.75,USA,22.7,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,4.3,0.09,28.9,2.23,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,37.25,-86.25,0,CONUS_37.25_-86.25,USA,25.5,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.5,0.11,36.9,2.85,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,37.25,-85.75,0,CONUS_37.25_-85.75,USA,23.2,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.7,0.11,38.6,2.98,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,37.25,-85.25,0,CONUS_37.25_-85.25,USA,34.8,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.7,0.11,38.6,2.98,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,37.25,-84.75,0,CONUS_37.25_-84.75,USA,35.4,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.6,0.11,37.8,2.92,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,37.25,-84.25,0,CONUS_37.25_-84.25,USA,32.3,0,18.2,9.6,3.0,35.0,0.5,0.6,17.1,10.9,0,0,5.4,0.11,36.1,2.79,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,37.25,-83.75,0,CONUS_37.25_-83.75,USA,49.0,0,18.2,9.6,3.0,35.0,0.5,0.6,17.1,10.9,0,0,5.8,0.12,39.0,3.01,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,37.25,-83.25,0,CONUS_37.25_-83.25,USA,81.7,0,17.5,8.7,3.0,35.0,0.5,0.6,16.4,10.9,0,0,5.6,0.11,37.8,2.91,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,37.25,-82.75,0,CONUS_37.25_-82.75,USA,138.0,0,17.5,8.7,3.0,35.0,0.5,0.6,16.4,10.9,0,0,5.6,0.11,37.6,2.9,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,37.25,-82.25,0,CONUS_37.25_-82.25,USA,119.3,0,17.5,8.7,3.0,35.0,0.5,0.6,16.4,10.9,0,0,5.9,0.12,40.0,3.09,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,37.25,-81.75,0,CONUS_37.25_-81.75,USA,134.8,0,14.0,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,7.6,0.15,51.0,3.93,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,37.25,-81.25,0,CONUS_37.25_-81.25,USA,123.8,0,17.6,10.1,3.0,35.0,0.5,0.6,16.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,37.25,-80.75,0,CONUS_37.25_-80.75,USA,143.6,0,26.1,15.0,3.0,35.0,0.5,0.6,24.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,37.25,-80.25,0,CONUS_37.25_-80.25,USA,158.5,0,26.1,15.0,3.0,35.0,0.5,0.6,24.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,37.25,-79.75,0,CONUS_37.25_-79.75,USA,106.2,0,26.1,15.0,3.0,35.0,0.5,0.6,24.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,37.25,-79.25,0,CONUS_37.25_-79.25,USA,51.3,0,17.6,10.1,3.0,35.0,0.5,0.6,16.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,37.25,-78.75,0,CONUS_37.25_-78.75,USA,33.8,0,17.6,10.1,3.0,35.0,0.5,0.6,16.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,37.25,-78.25,0,CONUS_37.25_-78.25,USA,22.9,0,17.6,10.1,3.0,35.0,0.5,0.6,16.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,37.25,-77.75,0,CONUS_37.25_-77.75,USA,16.6,0,14.1,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,37.25,-77.25,0,CONUS_37.25_-77.25,USA,7.2,0,14.1,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,23.0,0.46,155.0,11.96,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,37.25,-76.75,0,CONUS_37.25_-76.75,USA,10.3,0,14.1,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,15.1,0.3,102.0,7.87,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,36.75,-118.75,0,CONUS_36.75_-118.75,USA,741.9,0,27.1,15.4,3.0,35.0,0.5,0.6,25.4,10.9,0,0,6.1,0.12,41.0,3.16,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,36.75,-106.25,0,CONUS_36.75_-106.25,USA,237.9,0,16.4,9.1,3.0,35.0,0.5,0.6,15.4,10.9,0,0,2.4,0.05,16.4,1.26,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,36.75,-105.25,0,CONUS_36.75_-105.25,USA,352.4,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,2.5,0.05,16.7,1.29,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,36.75,-93.75,0,CONUS_36.75_-93.75,USA,48.7,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.3,0.07,22.5,1.74,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,36.75,-93.25,0,CONUS_36.75_-93.25,USA,50.9,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.2,0.06,21.9,1.69,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,36.75,-92.75,0,CONUS_36.75_-92.75,USA,51.4,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.1,0.06,20.6,1.59,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,36.75,-92.25,0,CONUS_36.75_-92.25,USA,40.0,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.4,0.07,23.2,1.79,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,36.75,-91.75,0,CONUS_36.75_-91.75,USA,44.8,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.9,0.08,26.1,2.01,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,36.75,-91.25,0,CONUS_36.75_-91.25,USA,42.6,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.4,0.07,23.2,1.79,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,36.75,-90.75,0,CONUS_36.75_-90.75,USA,43.3,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.2,0.06,21.9,1.69,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,36.75,-90.25,0,CONUS_36.75_-90.25,USA,19.1,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.2,0.06,21.2,1.64,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,36.75,-89.75,0,CONUS_36.75_-89.75,USA,15.0,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.1,0.06,20.6,1.59,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,36.75,-89.25,0,CONUS_36.75_-89.25,USA,12.1,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.1,0.06,20.6,1.59,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,36.75,-88.25,0,CONUS_36.75_-88.25,USA,20.1,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.2,0.08,28.0,2.16,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,36.75,-87.75,0,CONUS_36.75_-87.75,USA,23.2,0,14.0,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,5.5,0.11,37.1,2.87,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,36.75,-86.25,0,CONUS_36.75_-86.25,USA,35.9,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,5.0,0.1,33.8,2.61,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,36.75,-85.75,0,CONUS_36.75_-85.75,USA,32.3,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,4.7,0.09,31.7,2.45,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,36.75,-85.25,0,CONUS_36.75_-85.25,USA,53.8,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,4.9,0.1,32.9,2.53,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,36.75,-84.75,0,CONUS_36.75_-84.75,USA,70.3,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.6,0.11,37.6,2.9,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,36.75,-84.25,0,CONUS_36.75_-84.25,USA,74.7,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.7,0.11,38.6,2.98,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,36.75,-83.75,0,CONUS_36.75_-83.75,USA,114.2,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.3,0.11,36.0,2.78,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,36.75,-83.25,0,CONUS_36.75_-83.25,USA,131.6,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.3,0.11,36.0,2.77,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,36.75,-82.75,0,CONUS_36.75_-82.75,USA,177.4,0,18.9,8.8,3.0,35.0,0.5,0.6,17.7,10.9,0,0,5.1,0.1,34.7,2.68,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,36.75,-82.25,0,CONUS_36.75_-82.25,USA,116.8,0,18.8,8.3,3.0,35.0,0.5,0.6,17.7,10.9,0,0,4.3,0.09,28.9,2.23,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,36.75,-81.75,0,CONUS_36.75_-81.75,USA,210.8,0,18.8,8.3,3.0,35.0,0.5,0.6,17.7,10.9,0,0,4.8,0.1,32.5,2.51,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,36.75,-81.25,0,CONUS_36.75_-81.25,USA,123.3,0,14.0,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,6.0,0.12,40.1,3.1,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,36.75,-80.75,0,CONUS_36.75_-80.75,USA,148.7,0,14.1,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,15.6,0.31,105.4,8.13,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,36.75,-80.25,0,CONUS_36.75_-80.25,USA,212.5,0,26.1,14.9,3.0,35.0,0.5,0.6,24.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,36.75,-79.75,0,CONUS_36.75_-79.75,USA,58.2,0,26.1,14.9,3.0,35.0,0.5,0.6,24.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,36.75,-79.25,0,CONUS_36.75_-79.25,USA,38.8,0,26.1,15.0,3.0,35.0,0.5,0.6,24.5,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,36.75,-78.75,0,CONUS_36.75_-78.75,USA,20.0,0,14.1,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,25.0,0.5,168.5,13.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,36.75,-78.25,0,CONUS_36.75_-78.25,USA,23.8,0,28.3,17.7,3.0,35.0,0.5,0.6,26.6,10.9,0,0,8.6,0.17,58.0,4.47,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,36.75,-77.75,0,CONUS_36.75_-77.75,USA,20.7,0,14.1,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,23.1,0.46,155.6,12.01,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,36.75,-77.25,0,CONUS_36.75_-77.25,USA,8.3,0,14.1,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,14.1,0.28,94.9,7.33,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,36.75,-76.25,0,CONUS_36.75_-76.25,USA,1.9,0,22.9,11.7,3.0,35.0,0.5,0.6,21.5,10.9,0,0,5.5,0.11,37.2,2.87,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,36.25,-121.75,0,CONUS_36.25_-121.75,USA,306.0,0,16.4,8.2,3.0,35.0,0.5,0.6,15.4,10.9,0,0,5.5,0.11,37.0,2.86,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,36.25,-118.75,0,CONUS_36.25_-118.75,USA,920.9,0,14.8,5.8,3.0,35.0,0.5,0.6,13.9,10.9,0,0,5.9,0.12,39.6,3.06,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,36.25,-118.25,0,CONUS_36.25_-118.25,USA,549.1,0,14.8,5.8,3.0,35.0,0.5,0.6,13.9,10.9,0,0,6.2,0.12,41.9,3.23,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,36.25,-112.25,0,CONUS_36.25_-112.25,USA,502.4,0,12.9,5.2,3.0,35.0,0.5,0.6,12.1,10.9,0,0,5.0,0.1,33.4,2.58,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,36.25,-106.75,0,CONUS_36.25_-106.75,USA,282.0,0,18.5,11.0,3.0,35.0,0.5,0.6,17.4,10.9,0,0,6.1,0.12,41.2,3.18,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,36.25,-105.75,0,CONUS_36.25_-105.75,USA,374.7,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.5,0.07,23.5,1.81,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,36.25,-105.25,0,CONUS_36.25_-105.25,USA,301.0,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,1.9,0.04,12.8,0.98,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,36.25,-93.75,0,CONUS_36.25_-93.75,USA,55.3,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.1,0.06,20.6,1.59,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,36.25,-93.25,0,CONUS_36.25_-93.25,USA,97.3,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.2,0.06,21.7,1.67,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,36.25,-92.75,0,CONUS_36.25_-92.75,USA,53.8,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.0,0.08,27.2,2.1,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,36.25,-92.25,0,CONUS_36.25_-92.25,USA,48.1,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,2.9,0.06,19.3,1.49,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,36.25,-91.75,0,CONUS_36.25_-91.75,USA,37.4,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,5.7,0.11,38.2,2.95,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,36.25,-91.25,0,CONUS_36.25_-91.25,USA,45.8,0,14.0,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,5.6,0.11,37.8,2.92,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,36.25,-90.75,0,CONUS_36.25_-90.75,USA,18.7,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.7,0.09,31.9,2.46,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,36.25,-90.25,0,CONUS_36.25_-90.25,USA,15.8,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.8,0.08,25.4,1.96,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,36.25,-89.75,0,CONUS_36.25_-89.75,USA,3.1,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,2.8,0.06,19.1,1.47,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,36.25,-89.25,0,CONUS_36.25_-89.25,USA,16.5,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,1.5,0.03,10.3,0.8,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,36.25,-88.75,0,CONUS_36.25_-88.75,USA,14.4,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,2.4,0.05,16.1,1.24,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,36.25,-88.25,0,CONUS_36.25_-88.25,USA,19.0,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,2.8,0.06,18.7,1.44,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,36.25,-87.75,0,CONUS_36.25_-87.75,USA,36.1,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,2.9,0.06,19.3,1.49,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,36.25,-87.25,0,CONUS_36.25_-87.25,USA,35.2,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,3.5,0.07,23.7,1.83,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,36.25,-86.75,0,CONUS_36.25_-86.75,USA,36.9,0,13.9,7.1,3.0,35.0,0.5,0.6,13.1,10.9,0,0,4.3,0.09,29.1,2.25,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,36.25,-86.25,0,CONUS_36.25_-86.25,USA,41.9,0,14.0,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,5.0,0.1,33.4,2.58,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,36.25,-85.75,0,CONUS_36.25_-85.75,USA,48.5,0,14.0,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,5.2,0.1,35.1,2.71,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,36.25,-85.25,0,CONUS_36.25_-85.25,USA,109.8,0,14.0,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,5.3,0.11,35.6,2.75,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,36.25,-84.75,0,CONUS_36.25_-84.75,USA,66.4,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,5.1,0.1,34.5,2.66,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,36.25,-84.25,0,CONUS_36.25_-84.25,USA,162.1,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,5.0,0.1,33.7,2.6,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,36.25,-83.75,0,CONUS_36.25_-83.75,USA,68.4,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,4.7,0.09,31.6,2.44,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,36.25,-83.25,0,CONUS_36.25_-83.25,USA,63.8,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,4.4,0.09,29.6,2.28,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,36.25,-82.75,0,CONUS_36.25_-82.75,USA,176.4,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,5.2,0.1,35.0,2.7,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,36.25,-82.25,0,CONUS_36.25_-82.25,USA,267.1,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,3.9,0.08,26.4,2.04,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,36.25,-81.75,0,CONUS_36.25_-81.75,USA,228.6,0,16.9,6.9,3.0,35.0,0.5,0.6,15.9,10.9,0,0,3.9,0.08,26.4,2.04,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,36.25,-81.25,0,CONUS_36.25_-81.25,USA,237.4,0,14.0,8.0,3.0,35.0,0.5,0.6,13.2,10.9,0,0,5.7,0.11,38.3,2.96,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
